Mcapitata_HTAC_TP12_1632	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP11_2380	Mcapitata_ATAC_TP12_2403	Mcapitata_ATAC_TP6_2402	Mcapitata_ATAC_TP11_1076	Mcapitata_ATHC_TP8_2735	Mcapitata_ATHC_TP9_1148	Mcapitata_HTHC_TP8_1246	Mcapitata_ATHC_TP5_1229	Mcapitata_ATHC_TP4_1221	Mcapitata_HTAC_TP6_1496	Mcapitata_ATAC_TP12_1452	Mcapitata_HTHC_TP4_2204	Mcapitata_ATAC_TP6_1114	Mcapitata_HTAC_TP7_1722	Mcapitata_ATAC_TP10_1561	Mcapitata_HTHC_TP3_2518	Mcapitata_ATHC_TP10_2554	Mcapitata_HTHC_TP6_1317	Mcapitata_ATAC_TP4_1609	Mcapitata_ATAC_TP5_1196	Mcapitata_ATHC_TP10_1204	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP7_2860	Mcapitata_HTAC_TP7_1278	Mcapitata_ATAC_TP1_1600	Mcapitata_ATHC_TP5_1706	Mcapitata_HTAC_TP8_2410	Mcapitata_HTHC_TP3_1128	Mcapitata_ATAC_TP9_1420	Mcapitata_ATHC_TP9_2862	Mcapitata_HTHC_TP11_2511	Mcapitata_ATHC_TP12_2990	Mcapitata_ATAC_TP9_1121	Mcapitata_HTHC_TP11_1178	Mcapitata_ATAC_TP1_1037	Mcapitata_ATHC_TP8_2753	Mcapitata_HTAC_TP5_1321	Mcapitata_ATAC_TP5_1610	Mcapitata_HTAC_TP12_1729	Mcapitata_ATAC_TP8_1436	Mcapitata_ATHC_TP3_2731	Mcapitata_HTAC_TP6_1705	Mcapitata_ATAC_TP7_1058	Mcapitata_ATHC_TP6_2555	Mcapitata_ATAC_TP8_1083	Mcapitata_ATHC_TP1_1826	Mcapitata_ATAC_TP3_1101	Mcapitata_HTHC_TP12_2190	Mcapitata_ATAC_TP3_1628	Mcapitata_ATHC_TP9_2995	Mcapitata_HTAC_TP4_1481	Mcapitata_ATAC_TP1_1652	Mcapitata_HTHC_TP1_1145	Mcapitata_ATHC_TP6_1212	Mcapitata_HTAC_TP9_1467	Mcapitata_ATAC_TP10_1095	Mcapitata_ATAC_TP8_1779	Mcapitata_HTHC_TP6_1164	Mcapitata_ATHC_TP3_2866	Mcapitata_HTAC_TP3_1289	Mcapitata_HTHC_TP10_1074	Mcapitata_ATHC_TP1_1218	Mcapitata_ATAC_TP3_1548	Mcapitata_HTAC_TP4_2000	Mcapitata_HTHC_TP11_1270	Mcapitata_HTHC_TP12_1140	Mcapitata_HTAC_TP10_1315	Mcapitata_HTAC_TP3_2021	Mcapitata_HTAC_TP11_1248	Mcapitata_HTAC_TP12_2007	Mcapitata_HTAC_TP1_2183	Mcapitata_HTHC_TP4_1124	Mcapitata_ATAC_TP10_1631	Mcapitata_HTAC_TP10_1754	Mcapitata_HTAC_TP8_2386	Mcapitata_ATHC_TP12_2736	Mcapitata_HTHC_TP9_1078	Mcapitata_ATAC_TP5_1776	Mcapitata_ATAC_TP7_1499	Mcapitata_HTAC_TP4_1269	Mcapitata_ATHC_TP6_2016	Mcapitata_HTHC_TP9_2009	Mcapitata_ATAC_TP4_1651	Mcapitata_HTAC_TP7_1645	Mcapitata_HTHC_TP5_1449	Mcapitata_ATAC_TP7_1455	Mcapitata_HTHC_TP5_1694	Mcapitata_ATHC_TP7_2875	Mcapitata_HTHC_TP8_2067	Mcapitata_HTHC_TP1_2081	Mcapitata_ATHC_TP7_1223	Mcapitata_ATHC_TP11_2188	Mcapitata_HTHC_TP8_1082	Mcapitata_HTHC_TP5_1345	Mcapitata_HTAC_TP5_1997	Mcapitata_HTAC_TP6_1588	Mcapitata_ATHC_TP10_2737	Mcapitata_HTHC_TP4_1328	Mcapitata_HTAC_TP1_1579	Mcapitata_ATHC_TP5_2986	Mcapitata_HTHC_TP6_1604	Mcapitata_ATHC_TP11_2756	Mcapitata_HTHC_TP12_1274	Mcapitata_ATHC_TP11_1237	Mcapitata_HTHC_TP7_1126	Mcapitata_ATAC_TP4_1108	Mcapitata_HTHC_TP7_2419	Mcapitata_ATHC_TP12_1154	Mcapitata_ATHC_TP1_2068	Mcapitata_HTAC_TP1_2153	Mcapitata_HTAC_TP11_1562	Mcapitata_ATHC_TP4_2734	Mcapitata_HTHC_TP1_1323	Mcapitata_HTAC_TP3_1751	Mcapitata_ATHC_TP8_1260	Mcapitata_HTAC_TP10_1478	Mcapitata_HTHC_TP9_1331	Mcapitata_HTHC_TP10_1689	Mcapitata_HTHC_TP3_1277	Mcapitata_ATHC_TP4_2561	Mcapitata_HTAC_TP8_1235	Mcapitata_HTAC_TP9_1306	Mcapitata_ATAC_TP9_1580	Mcapitata_HTHC_TP7_1250	Mcapitata_ATAC_TP6_1611	Mcapitata_HTAC_TP5_1583	Mcapitata_HTHC_TP10_1332	Mcapitata_ATAC_TP12_1120	Mcapitata_HTAC_TP9_2412	SRR5453748	SRR5453760	SRR5453750	SRR5453762	Mcapitata_ATAC_TP11_1644	SRR5453749	SRR5453761	SRR5453753	SRR5453765	SRR5453751	SRR5453763	SRR5453758	SRR5453759	SRR5453752	SRR5453764	SRR5453739	SRR5453745	SRR5453743	SRR5453742	SRR5453744	SRR5453757	SRR5453756	SRR5453754	SRR5453755	SRR5453740	SRR5453746	SRR5453741	SRR5453747
Mcapitata_HTHC_TP3_1277	0.125338	0.0324651	0.0361578	0.0531567	0.0500017	0.0306804	0.0554064	0.0491583	0.0231953	0.00648988	0.0288723	0.0266086	0.0336737	0.0363794	0	0.0478194	0.0433403	0.0384655	0.000118131	0.02892	0.0227233	0.0299514	0.0394437	0.0351605	0.0437428	0.0258137	0.0130186	0.02753	0.030056	0.0189089	0	0.00803286	0.0369747	0.0480859	0.0381282	0.0298772	0.0494575	0.0462138	0.0431233	0.0457766	0.0331036	0.0213985	0.0521421	0.0336388	0.0418877	0.0305401	0.0387257	0.0375376	0.0282072	0.0501061	0.0251842	0.0218832	0.0537107	0.0113661	0.0383842	0.0383933	0.0263131	0.0277201	0.0204092	0	0.029813	0.0407498	0.0198699	0.0432581	0.0410266	0.0427989	0.0345623	0.0273544	0.0419428	0.0153857	0.0352712	0.0115944	0.0138423	0.0334288	0.0123205	0	0.020942	0.0475626	0.0493388	0	0.0144675	0.0347434	0.0244675	0.029931	0.0388327	0.0465676	0.0364814	0.0424701	0.0278862	0.0361127	0.0483764	0.0115805	0.0378499	0.0278249	0.037709	0.0184203	0.0307743	0.0281194	0.0233727	0.0427393	0.040431	0.0292085	0.0497281	0.0316602	0.0301951	0.0155323	0.0265753	0.0413503	0.0302724	0.019908	0.0518298	0.0445317	0.0223318	0.0446897	0.0334948	0.0187392	0.0350043	0.0338361	0.0453847	0.0524051	0.5	0.00141937	0	0	0.0177068	0.0352696	0.0239699	0.0277659	0.0132748	0.044098	0.0249692	0	0	0	0	0.0928531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106218	0	0	0	0
Mcapitata_HTHC_TP10_1689	0.121044	0.0109242	0.014111	0.0253654	0.0237065	0.0313015	0.0434696	0.0372213	0.0140279	0.0209281	0.0247951	0.0186258	0.0340529	0.025413	0.0186987	0.0529598	0.0152637	0.0206425	0.000949617	0.00362894	0.0104657	0.0168365	0.0200082	0.00628806	0.0106233	0	0.000920169	0.0143011	0.0434556	0.00257593	0	0.0142653	0.0314143	0.0192741	0.0176751	0.0253091	0.0307088	0.030885	0.0226822	0.0258495	0.0112746	0.0185245	0.00980809	0.0209879	0.0195553	0.0363625	0.0264023	0.0286478	0.00682696	0.0261804	0.0194328	0.015393	0.0325058	0.00623788	0.0142841	0.0299123	0.0189037	0.00436312	0.0115758	0	0	0.00571191	0	0.0318841	0.0138684	0.0123913	0.0313204	0	0.0176707	0.000809264	0.0134508	0.0202156	0	0.0110029	0	0	0.00349915	0.00557059	0.0188728	0	0.0170667	0.013213	0	0.0109445	0.0169891	0.0221306	0.013091	0.0166003	0.0198366	0.0246032	0.0230274	0	0.0206729	0.0318275	0.0150859	0.0114691	0.0168167	0.00541011	0.0117568	0.0243388	0.0325972	0.0129084	0.0357879	0.0363087	0.0178564	0.00350152	0.00644098	0.0199853	0.0249753	0.0283055	0.0392278	0.0236001	0.00637754	0.0422142	0.0114782	0	0.035197	0.0354554	0.0242607	0.5	0.0524051	0	0	0	0.000539343	0.0290331	0.020319	0.0269883	0.00479974	0.0143033	0	0	0	0	0	0.0993434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966677	0	0	0	0
Mcapitata_HTHC_TP9_1331	0.116807	0	0	0.0161915	0.0140893	0.0130856	0.0488585	0.0538531	0.0052661	0	0.00956952	0.00226741	0.0378448	0.0193693	0	0.0330015	0	0	0	0	0	0	0.0141561	0	0.0165687	0.000143111	0	0	0.00898826	0	0	0	0	0	0.00416416	0.00436783	0.00357667	0.013699	0.0120928	0.000401066	0.00230329	0	0.00809348	0.00283524	0.0119821	0.011884	0.0131508	0.00835414	0	0.016632	0	0	0.0175475	0	0	0	0	0	0	0	0	0.000224496	0	0	0	0	0	0	0	0.00568852	0	0.000810354	0	0	0	0	0.00116553	0	0.00680185	0	0	0.0000461438	0	0	0	0	0	0	0	0.00890353	0	0	0	0	0.00315327	0	0	0	0	0.00223458	0.00790849	0	0.00814487	0	0	0	0	0.00394982	0.00871761	0.00252275	0.0313612	0.00822157	0	0.00287162	0.00794139	0	0.00302992	0.0110574	0.5	0.0242607	0.0453847	0	0	0	0	0.0171328	0	0	0	0.00499872	0	0	0	0	0	0.0694751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0971471	0	0	0	0
Mcapitata_HTAC_TP10_1478	0.119125	0.00870803	0.0121668	0.0294241	0.0271471	0	0.0600073	0.0371417	0.0241398	0.00332047	0.0109846	0	0.0204063	0.0138763	0	0.0473039	0.00894032	0.00408063	0	0.00911623	0.00467068	0.023494	0.0251716	0.0168233	0.0148489	0.0248547	0.00902698	0.00441854	0.0168312	0	0	0.00317496	0.00340911	0.0220516	0.0298331	0.0188453	0.0353899	0.0315225	0.0323704	0.0343005	0.00912493	0.0162342	0.0274566	0.00963725	0.0205039	0.0336319	0.027007	0.0243632	0.0203271	0.0276366	0.0128368	0.013143	0.0184842	0.00818856	0.0188396	0.021433	0.014895	0	0.0101655	0	0.00682505	0.00134651	0.00916735	0.0272861	0.0093062	0.0149565	0.0277167	0.0248491	0.00813435	0.0145973	0.00864027	0.0105284	0.00829749	0.0188683	0.0120437	0	0.00658433	0.0239809	0.0345394	0	0.00427285	0.0234093	0.00291249	0.0309897	0.0197304	0.0339508	0.0117113	0.0148561	0.0240886	0.0151446	0.0354496	0	0.0126306	0.0230636	0.0223122	0.00321954	0.0209185	0.0309337	0.0205323	0.03701	0.016463	0	0.0278905	0.017998	0.0178705	0.00482508	0.00116388	0.0321097	0.0235707	0.0186458	0.036689	0.0437756	0	0.0240357	0.0195592	0	0.0378289	0.5	0.0110574	0.0354554	0.0338361	0	0	0	0.0114084	0.0295083	0.0264719	0.00873756	0.000463545	0.0202713	0.0160314	0	0	0	0	0.0947593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0941534	0	0	0	0
Mcapitata_ATHC_TP8_1260	0.119525	0	0	0.019127	0.0171036	0.00872409	0.0512207	0.0438136	0.0312514	0	0.00148998	0	0.0151859	0.00788858	0	0.0177985	0	0.0046666	0	0	0	0.00200891	0.0138762	0.00961809	0.0148741	0	0	0	0.0204359	0	0	0	0	0.032363	0.0114345	0.0119627	0.019709	0.0220498	0.00790611	0.0158171	0.00252934	0.0118645	0.0274188	0.0100382	0	0	0.0112383	0.022151	0	0.0137405	0	0	0.0213821	0	0.0032328	0	0	0.00364484	0	0	0	0.0122719	0	0.0116546	0	0.0123699	0	0	0.0150555	0.000155266	0.00319715	0	0	0	0	0	0	0.0107673	0.0182905	0	0	0.00238227	0	0.0195	0	0.00590663	0	0	0	0.0121114	0.0125975	0	0.00261194	0.0107588	0.00834777	0	0.00663279	0	0	0.00675557	0.0121301	0	0.0103365	0.00147824	0.00535381	0.000599492	0	0.0204301	0.0171294	0	0.0269182	0.019759	0	0.00978174	0.0131494	0	0.5	0.0378289	0.00302992	0.035197	0.0350043	0	0	0	0	0.00869197	0.00847813	0	0	0	0	0	0	0	0	0.0824018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0928109	0	0	0	0
Mcapitata_HTAC_TP3_1751	0.113028	0	0	0.0169555	0.0150559	0	0	0	0	0	0.0119525	0	0	0	0	0	0	0.0128143	0	0	0	0	0.0056314	0	0.0128881	0.00664025	0.000298463	0.0123065	0.0161067	0	0	0	0.0223195	0.00164751	0.00446335	0.00823252	0.0078979	0.0268507	0.0262156	0.00747879	0.0156407	0	0.0243011	0	0.00388706	0	0.0224617	0.0175551	0	0.0228007	0	0	0.0124668	0.00154711	0	0.00502259	0.00397815	0	0	0	0	0	0	0.0105409	0	0.00636011	0.0154357	0	0.00531829	0.000241529	0.0201186	0.0130681	0	0.00213197	0	0	0	0	0.00985091	0	0	0.00633984	0	0.00157836	0.00565168	0.0174451	0.00198356	0.00362412	0.0262268	0.00862293	0	0	0.00945386	0.00801283	0.00229319	0	0.00362187	0	0	0.0100769	0.00557618	0.00150052	0.00739262	0	0.00914701	0	0.00331754	0.0142206	0.01258	0	0.0192029	0.0115373	0	0.0118417	0.00434795	0.5	0	0	0	0	0.0187392	0	0	0	0	0.00255214	0.000838921	0	0	0.0118005	0	0	0	0	0	0.0780194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0923941	0	0	0	0
Mcapitata_HTHC_TP1_1323	0.12235	0.0168523	0.0201714	0.0441195	0.0408739	0.0084475	0.0214598	0	0	0	0.00124181	0	0.032176	0.0302319	0	0.0287293	0.0279373	0.0448574	0.00726877	0	0.0288751	0.0185717	0.0325609	0.0257384	0.0289782	0.0144119	0.0123875	0.0124953	0.0224507	0.018623	0	0.0165447	0.0277977	0.0223436	0.0238409	0.0384107	0.047102	0.0423276	0.0321183	0.0286502	0.023235	0.00891139	0.0283698	0.0175634	0.0195183	0.0346846	0.0387763	0.0497725	0.0202849	0.0439001	0.0202861	0.00580585	0.0513288	0.0292467	0.0312647	0.0188081	0.0297471	0.0115436	0.00139461	0	0.00540188	0.0082113	0.0163328	0.0391957	0.014249	0.018303	0.02484	0.0276213	0.0300547	0.0124827	0.025108	0.0241015	0.010319	0.0259123	0.0100168	0.00172214	0.0218992	0.0293639	0.0332681	0	0.0104443	0.0363262	0.0149671	0.0249529	0.0136274	0.0376113	0.0185797	0.024331	0.0324558	0.032371	0.0132998	0	0.0248551	0.0264582	0.0316952	0.0195598	0.0331528	0.0375846	0.0240705	0.0352331	0.0388432	0.0305953	0.0380933	0.016646	0.0390372	0.0224311	0.0216999	0.0330042	0.0493462	0.0189467	0.034799	0.0345113	0.0242171	0.0575811	0.5	0.00434795	0.0131494	0.0195592	0.00794139	0.0114782	0.0334948	0	0	0	0.0197897	0.0344585	0.0299638	0.0182806	0.0289336	0.0283961	0.00913281	0	0	0	0	0.0834207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104014	0	0	0	0
Mcapitata_ATHC_TP4_2734	0.133491	0.0311372	0.0345049	0.0664551	0.0628713	0.00953754	0.0186117	0.00423586	0	0.00822176	0.0364513	0.00710622	0.0342317	0.0250988	0	0.0360821	0.0354305	0.0443916	0.0095294	0.0244857	0.0393685	0.0393791	0.0530507	0.0335124	0.0438204	0.0256272	0.0243975	0.0354491	0.0509075	0.0115578	0.0170644	0.0233693	0.0555552	0.0438356	0.048096	0.0429446	0.0548888	0.0751697	0.0482737	0.0465651	0.0449211	0.0353829	0.048633	0.0171237	0.0431686	0.0316317	0.045756	0.0516889	0.0411919	0.056271	0.0381364	0.0296667	0.0517035	0.0411042	0.0452205	0.0403974	0.0332779	0.00447107	0.0183833	0	0.0177441	0.0250623	0.0198084	0.064409	0.0337055	0.0408615	0.0470384	0.0395028	0.0377948	0.0222807	0.0307956	0.0389774	0.0191577	0.0428261	0.0235218	0.0145128	0.00835158	0.0427166	0.0418187	0.00616544	0.0321695	0.0506999	0.0375319	0.0319591	0.0361367	0.0531624	0.0471795	0.0451405	0.0520942	0.0387823	0.0367025	0.0155218	0.0514088	0.0450111	0.0502229	0.0387472	0.0361998	0.0545066	0.0353508	0.0546021	0.0571576	0.0347177	0.0513508	0.0276452	0.041876	0.0248427	0.031181	0.0447634	0.0425168	0.0301239	0.0495951	0.045408	0.0437232	0.5	0.0575811	0.0118417	0.00978174	0.0240357	0.00287162	0.0422142	0.0446897	0.0126659	0	0.0211971	0.0242576	0.0464468	0.0368646	0.0370467	0.0298081	0.0418722	0.0295438	0	0	0	0	0.106976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109611	0	0	0	0
Mcapitata_HTAC_TP11_1562	0.124108	0.025312	0.0290671	0.0470895	0.0448003	0	0.0109553	0	0	0	0.00334831	0	0.0121123	0.000379841	0	0.0122419	0.0167284	0.0193596	0	0	0.0208328	0.0131707	0.0300131	0.00482175	0.0260263	0	0.0103872	0	0.0286127	0	0	0.0220954	0.0295596	0.0269359	0.0251774	0.0270905	0.0281371	0.0356988	0.0263925	0.0312697	0.0254409	0.0218043	0.0113678	0.0147774	0.0210445	0.00886549	0.0456898	0.025647	0.00337867	0.0372537	0.0158977	0.000715659	0.0359686	0.0100573	0.0165171	0.00712504	0.0169514	0.0016805	0.0118279	0	0	0.0231692	0.00313366	0.0352596	0.0184777	0.0158982	0.0222318	0.0148304	0.0120329	0.0123751	0.0155325	0.00743486	0	0.0156004	0.00640598	0	0.00228183	0.023848	0.00697055	0	0.00347883	0.0266441	0.0269901	0.0182156	0.0157717	0.0289591	0.0274447	0.0196746	0.0310237	0.0455122	0.0190023	0	0.016696	0.0356647	0.0145217	0.00934666	0.0457514	0.0245606	0.0223288	0.0398313	0.0233689	0.0173747	0.0229837	0.0196629	0.0214607	0.0214906	0.00129503	0.025127	0.0305368	0.0209643	0.0447239	0.0196763	0.5	0.0437232	0.0242171	0	0	0	0	0.00637754	0.0223318	0	0	0	0	0.0264795	0.0127223	0.0100524	0.00784413	0.0265061	0	0	0	0	0	0.0826083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0933375	0	0	0	0
Mcapitata_HTAC_TP1_2153	0.12481	0.0149298	0.0181349	0.0435624	0.0412355	0.0178072	0.0546038	0.0317034	0.000615797	0	0.0260812	0.0100202	0.0329275	0.0160839	0	0.0528491	0.0362544	0.038604	0.015128	0	0.0275635	0.0330687	0.0556356	0.0245156	0.048499	0.0318904	0.00750262	0.023362	0.0365535	0.00258541	0.00476567	0.03009	0.0435177	0.0362487	0.018524	0.0348835	0.0456789	0.0564889	0.0397612	0.0279881	0.0232539	0.028951	0.0363956	0.0346244	0.0221381	0.0289611	0.0301572	0.0404512	0.0417845	0.0368959	0.0204641	0.0217771	0.0576646	0.0242642	0.0295384	0.0251475	0.0286415	0.00562117	0.0153147	0.00539367	0.0285	0.0272041	0	0.0514579	0.0197307	0.0380679	0.0344099	0.0254679	0.0348904	0.0279569	0.0315904	0.0349306	0.0246662	0.0270691	0.026033	0	0.0179087	0.0320036	0.0324066	0	0.00896984	0.0463862	0.0250243	0.0343507	0.0251394	0.0414919	0.0263692	0.0240179	0.0234337	0.0256588	0.0224683	0.00480376	0.0302961	0.0382789	0.024768	0.0152675	0.0324255	0.032178	0.0317712	0.0304637	0.0353043	0.0279879	0.0370708	0.03059	0.0429694	0.0151337	0.0128474	0.0354285	0.0374447	0.0401838	0.0727221	0.5	0.0196763	0.045408	0.0345113	0.0115373	0.019759	0.0437756	0.00822157	0.0236001	0.0445317	0	0	0.00977865	0.018766	0.0307551	0.0203418	0.0118552	0.0165354	0.0370174	0.0231184	0	0	0	0	0.105632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104064	0	0	0	0
Mcapitata_ATHC_TP1_2068	0.135842	0.0425604	0.0455585	0.0576457	0.0549717	0.0131005	0.0442476	0.0506502	0	0.0286618	0.0334843	0.0296839	0.0496086	0.0397253	0.0223352	0.04885	0.0399562	0.0383918	0.0153965	0.0307975	0.0327316	0.0249586	0.0546489	0.0436279	0.0501038	0.0352963	0.0207668	0.036904	0.0571018	0.0193057	0.0142178	0.0156338	0.0333046	0.0601869	0.0383785	0.0531956	0.0350933	0.0600749	0.0503536	0.0533023	0.0466133	0.0590572	0.0569703	0.0271709	0.0520076	0.0365977	0.0506968	0.0669991	0.0307442	0.0464569	0.0368864	0.0342988	0.0619237	0.0495286	0.0497576	0.0111261	0.0253628	0.0264949	0.0309404	0	0.0363353	0.0344686	0.0159265	0.0488381	0.0344642	0.0331247	0.0499516	0.0327963	0.0338991	0.0365914	0.0363993	0.0282365	0.0241541	0.0356206	0.0227696	0.00294014	0.0450745	0.0362743	0.0488801	0	0.0278356	0.0474365	0.0236555	0.0467523	0.0429096	0.0480817	0.0408373	0.0463021	0.0269527	0.0414893	0.0456262	0.0321871	0.0448335	0.0464254	0.03221	0.0174961	0.0481804	0.0393746	0.0329333	0.0416697	0.0445371	0.035566	0.0382619	0.0434892	0.0354253	0.0300622	0.0220118	0.042141	0.0452207	0.0453572	0.5	0.0727221	0.0447239	0.0495951	0.034799	0.0192029	0.0269182	0.036689	0.0313612	0.0392278	0.0518298	0.0144162	0	0.0188657	0.0219056	0.0447928	0.0391926	0.0286447	0.0271403	0.0320365	0.0385355	0	0	0	0	0.111134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113032	0	0	0	0
Mcapitata_ATHC_TP12_1154	0.122061	0.0139591	0.0169661	0.0314287	0.0273897	0	0.0107922	0	0	0	0.00814842	0.00659164	0.0166585	0.0189449	0	0.0210172	0.0207047	0.0105519	0.00807276	0.000362427	0.0344748	0.0191894	0.0399208	0.0323944	0.0395821	0.0214949	0.000786038	0.023206	0.0311397	0	0	0.00797846	0.0299334	0.0333962	0.0350535	0.0279759	0.0225857	0.0427774	0.051755	0.0293421	0.0115986	0.00574643	0.0186426	0.00125412	0.0156854	0.0304125	0.0446239	0.0309951	0.0127831	0.0333765	0.0253421	0.00464409	0.0226476	0.0220391	0.0304624	0.0231099	0.0158044	0.00078793	0.00840903	0	0.0146978	0.00108208	0.00866789	0.0338651	0.0107539	0.0297427	0.0350647	0.0255489	0.0222091	0.0165957	0.0246464	0.0138681	0.00726518	0.0144505	0.0156907	0	0	0.0211945	0.0383417	0	0.0113588	0.0230162	0.00900277	0.0234365	0.0263271	0.0314133	0.0206359	0.0228538	0.020772	0.0429013	0.0219693	0.00672913	0.0303899	0.0276233	0.0303892	0.0150946	0.0432569	0.0338702	0.0226808	0.0316499	0.0206335	0.0157353	0.0424278	0.0366356	0.0243448	0.0139692	0.00383938	0.0308777	0.0393533	0.5	0.0453572	0.0401838	0.0209643	0.0301239	0.0189467	0	0	0.0186458	0.00252275	0.0283055	0.019908	0	0	0	0.00646713	0.0233743	0.0237549	0.0122905	0.0148868	0.017336	0	0	0	0	0	0.0999403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0958419	0	0	0	0
Mcapitata_HTHC_TP7_2419	0.130854	0.0338093	0.037308	0.0507636	0.0483725	0.01131	0.0171528	0.00351814	0	0.0201019	0.0155202	0	0.0379949	0.038457	0	0.0489501	0.0377459	0.0475047	0.0280884	0.0213059	0.0411275	0.0205959	0.0427056	0.0349563	0.0422106	0.0245329	0.0301963	0.0375979	0.0534509	0.0235826	0.00169945	0.0197601	0.0400147	0.0423892	0.0302697	0.0447787	0.0392738	0.0401759	0.0660475	0.0386719	0.0374423	0.0252071	0.0366174	0.0354275	0.0337796	0.0335627	0.0324713	0.0475794	0.0328536	0.0426996	0.0470969	0.0259566	0.0468632	0.0338717	0.0385225	0.024539	0.0248145	0.0175888	0.0257454	0.0042269	0.0310716	0.0373144	0.0194929	0.0438237	0.0449897	0.0407232	0.0412177	0.0513909	0.0432652	0.0163843	0.0315292	0.0414986	0.0295953	0.0334623	0.0277207	0.0109408	0.0319634	0.0302857	0.0453557	0	0.0329578	0.0604818	0.0453163	0.0447256	0.0342811	0.0533586	0.0281373	0.0321415	0.0456496	0.0327139	0.0307246	0.00954983	0.0354968	0.0611595	0.0314532	0.0371455	0.04595	0.0456151	0.039454	0.0645779	0.043691	0.0360616	0.0541991	0.0316059	0.0495141	0.0340111	0.0445061	0.0588894	0.5	0.0393533	0.0452207	0.0374447	0.0305368	0.0425168	0.0493462	0.01258	0.0171294	0.0235707	0.00871761	0.0249753	0.0302724	0.0105515	0	0	0.0228683	0.0423852	0.0365069	0.0386454	0.0271356	0.0391645	0.000689698	0	0	0	0	0.102529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112946	0	0	0	0
Mcapitata_ATAC_TP4_1108	0.13126	0.0348956	0.0379894	0.0385724	0.0351367	0.00359286	0.0283555	0	0	0.00650304	0.0222596	0.00443098	0.0431789	0.0200219	0	0.0492131	0.0364453	0.0334567	0.0123775	0.0352462	0.022571	0.0353842	0.0460385	0.0445008	0.0454042	0.0284576	0.0217319	0.0280027	0.03024	0.0326123	0.00414401	0.0330972	0.0339126	0.0347807	0.0339989	0.0277793	0.0400971	0.0464263	0.0444161	0.0431423	0.0467979	0.0187185	0.0429286	0.0261406	0.0389046	0.0543126	0.0553951	0.0567057	0.0314695	0.0396109	0.0347674	0.0224915	0.0483407	0.0377542	0.0401746	0.0206376	0.0281718	0.0191415	0.0202266	0	0.0188535	0.0358845	0.0174038	0.047703	0.0194889	0.042472	0.0382336	0.0446287	0.0253884	0.0261067	0.0290545	0.0333499	0.0226189	0.0265172	0.0228716	0.00281	0.0211832	0.0387223	0.0391729	0	0.0263442	0.04204	0.038869	0.0303936	0.0458914	0.0477939	0.038771	0.0329957	0.0331841	0.0446105	0.0435394	0.00447162	0.0328152	0.0414278	0.0500558	0.0258404	0.0344007	0.0390718	0.0335963	0.0548195	0.0387404	0.0296068	0.0531233	0.0351605	0.0425197	0.0423376	0.0393009	0.5	0.0588894	0.0308777	0.042141	0.0354285	0.025127	0.0447634	0.0330042	0.0142206	0.0204301	0.0321097	0.00394982	0.0199853	0.0413503	0.0139159	0	0.016992	0.00603411	0.0377209	0.0283339	0.0335777	0.0275131	0.0323288	0.0157439	0	0	0	0	0.101115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110322	0	0	0	0
