a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
6	79	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP3_1751	1709247	0.892255	0.000015	0.005507	0.084867	0.000000	0.000000	0.000000	0.017355	0.000001	0.005515	0.017355	0.102223	0.002758	0.000001	0.000001	0.022862	0.000001	0.022862	0.065304	-0.042434	-2329919.797198	47	-1	0.132889	4.539574e-01,1.336444e-01,3.815426e-02,1.801614e-01,1.054756e-01,2.423628e-02,3.232339e-02,2.000141e-02,1.204591e-02	0.668189	0.246139	-0.062355	-2593381.502177	14
6	80	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP3_2021	2166359	0.966673	0.000008	0.008089	0.000008	0.000000	0.000009	0.000000	0.025214	0.000000	0.008092	0.025223	0.025222	0.004046	0.000000	0.000000	0.033303	0.000000	0.033303	0.033315	0.000000	-2927078.035678	50	-1	0.168429	4.458107e-01,1.552222e-01,3.160170e-02,1.621543e-01,1.185913e-01,2.006107e-02,3.451973e-02,2.036102e-02,1.167804e-02	0.557557	0.279749	-0.022945	-3268757.875774	14
6	81	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP4_1269	2257012	0.960961	0.000000	0.020571	0.000000	0.000000	0.000026	0.000000	0.018441	0.000000	0.020571	0.018468	0.018442	0.010286	0.000000	0.000000	0.039013	0.000000	0.039013	0.039026	0.000013	-3065372.652033	78	-1	0.175477	4.421546e-01,1.597965e-01,3.208950e-02,1.546612e-01,1.241312e-01,1.977706e-02,3.443462e-02,2.153982e-02,1.141551e-02	0.535918	0.293942	-0.014762	-3413917.534857	14
6	82	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP4_1481	2221949	0.978356	0.000003	0.017166	0.000000	0.000001	0.002822	0.000000	0.001648	0.000004	0.017172	0.004474	0.001653	0.008588	0.000004	0.000004	0.018814	0.000004	0.018818	0.020232	0.001411	-2981476.176902	58	-1	0.172751	4.441218e-01,1.619084e-01,2.714744e-02,1.577356e-01,1.235189e-01,1.914109e-02,3.226386e-02,2.357561e-02,1.058728e-02	0.480990	0.292857	0.007706	-3331570.766469	14
6	83	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP4_2000	2339149	0.971496	0.000000	0.006015	0.000000	0.000000	0.000034	0.000000	0.022446	0.000008	0.006023	0.022488	0.022454	0.003016	0.000008	0.000008	0.028461	0.000008	0.028469	0.028486	0.000017	-3159579.758124	62	-1	0.181863	4.452374e-01,1.592410e-01,3.158714e-02,1.593648e-01,1.178413e-01,1.929173e-02,3.335620e-02,2.277977e-02,1.130071e-02	0.551109	0.276869	-0.020198	-3525253.805874	14
6	84	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP5_1321	2276793	0.978043	0.000000	0.013486	0.000000	0.000007	0.008086	0.000000	0.000378	0.000000	0.013491	0.008464	0.000386	0.006747	0.000000	0.000004	0.013864	0.000000	0.013864	0.017914	0.004043	-3061177.454497	74	-1	0.177015	4.421164e-01,1.647387e-01,2.700061e-02,1.582227e-01,1.235712e-01,1.718129e-02,3.380970e-02,2.347518e-02,9.884313e-03	0.492108	0.291147	0.003194	-3417643.002079	14
6	85	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP5_1583	2156468	0.964306	0.000014	0.016286	0.000044	0.000000	0.000036	0.000000	0.019311	0.000002	0.016296	0.019349	0.019357	0.008149	0.000002	0.000002	0.035598	0.000002	0.035600	0.035647	-0.000004	-2926681.161013	587	-1	0.167660	4.437629e-01,1.574340e-01,3.136077e-02,1.604081e-01,1.197179e-01,2.121167e-02,3.224301e-02,2.219369e-02,1.166798e-02	0.531280	0.281788	-0.012469	-3258799.040411	14
6	86	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP5_1997	2058316	0.971861	0.000002	0.012974	0.000001	0.000000	0.000010	0.000002	0.015150	0.000000	0.012976	0.015162	0.015151	0.006488	0.000001	0.000000	0.028123	0.000000	0.028123	0.028132	0.000004	-2773939.922423	46	-1	0.160029	4.458575e-01,1.557472e-01,2.908785e-02,1.632989e-01,1.191671e-01,2.100078e-02,3.149767e-02,2.244249e-02,1.190048e-02	0.508408	0.281669	-0.003335	-3103350.251013	14
6	87	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP6_1496	1781471	0.898432	0.000000	0.000520	0.080519	0.000000	0.000000	0.000000	0.020529	0.000000	0.000520	0.020529	0.101048	0.000260	0.000000	0.000000	0.021049	0.000000	0.021049	0.061308	-0.040259	-2432511.664253	66	-1	0.138505	4.527964e-01,1.353924e-01,3.877746e-02,1.761906e-01,1.061875e-01,2.576566e-02,3.384927e-02,1.947790e-02,1.156283e-02	0.683948	0.247262	-0.068633	-2712121.455829	14
6	88	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP6_1588	2043744	0.965979	0.000001	0.024604	0.000000	0.000000	0.000006	0.000000	0.009409	0.000001	0.024605	0.009416	0.009410	0.012303	0.000001	0.000001	0.034013	0.000001	0.034014	0.034018	0.000003	-2733045.441595	50	-1	0.158896	4.499423e-01,1.526780e-01,2.783719e-02,1.628447e-01,1.220975e-01,1.923484e-02,3.158181e-02,2.250579e-02,1.127792e-02	0.486652	0.293023	0.005419	-3057109.179103	14
6	89	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP6_1705	2006723	0.935496	0.000000	0.000973	0.032060	0.000000	0.000000	0.000000	0.031471	0.000000	0.000973	0.031471	0.063531	0.000487	0.000000	0.000000	0.032444	0.000000	0.032444	0.048474	-0.016030	-2707728.052090	122	-1	0.156017	4.579752e-01,1.388631e-01,3.485087e-02,1.715034e-01,1.080138e-01,2.303313e-02,3.349481e-02,2.075146e-02,1.151424e-02	0.632749	0.255656	-0.050296	-3023736.504997	14
6	90	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP7_1278	1838478	0.956594	0.000000	0.000015	0.014760	0.000000	0.000000	0.000000	0.028631	0.000000	0.000015	0.028631	0.043390	0.000008	0.000000	0.000000	0.028646	0.000000	0.028646	0.036026	-0.007380	-2465599.118745	90	-1	0.142937	4.557914e-01,1.381746e-01,3.295432e-02,1.752075e-01,1.118917e-01,2.081494e-02,3.507573e-02,1.980233e-02,1.028748e-02	0.607999	0.265128	-0.041830	-2759994.736649	14
6	91	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP7_1645	2205049	0.978190	0.000000	0.009760	0.000000	0.000000	0.000114	0.000000	0.011935	0.000000	0.009761	0.012050	0.011936	0.004880	0.000000	0.000000	0.021695	0.000000	0.021695	0.021753	0.000057	-2968514.339192	74	-1	0.171437	4.442195e-01,1.590793e-01,3.006981e-02,1.603324e-01,1.218589e-01,1.787548e-02,3.314850e-02,2.285933e-02,1.055678e-02	0.518783	0.287834	-0.007581	-3320745.350073	14
6	92	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP7_1722	2184997	0.968832	0.000000	0.009402	0.000000	0.000000	0.000000	0.000000	0.021756	0.000010	0.009412	0.021766	0.021766	0.004711	0.000010	0.000010	0.031157	0.000010	0.031167	0.031168	0.000000	-2960347.071660	62	-1	0.169878	4.419104e-01,1.588418e-01,3.279022e-02,1.579675e-01,1.204929e-01,2.062938e-02,3.456329e-02,2.180347e-02,1.100115e-02	0.558983	0.282452	-0.023681	-3303421.684148	14
6	93	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP8_1235	1496508	0.847612	0.000000	0.000140	0.147328	0.000000	0.000000	0.000000	0.004920	0.000000	0.000140	0.004920	0.152248	0.000070	0.000000	0.000000	0.005059	0.000000	0.005059	0.078724	-0.073664	-2013405.776267	98	-1	0.116350	4.620196e-01,1.219925e-01,3.870097e-02,1.884324e-01,9.821525e-02,2.701105e-02,3.326561e-02,1.881163e-02,1.155104e-02	0.732743	0.229360	-0.082721	-2249325.995351	14
6	94	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP8_2386	1803769	0.881926	0.000017	0.000438	0.093618	0.000000	0.000000	0.000000	0.023998	0.000002	0.000449	0.024001	0.117619	0.000226	0.000002	0.000002	0.024436	0.000002	0.024439	0.071256	-0.046809	-2439611.889875	42	-1	0.140238	4.630293e-01,1.279025e-01,3.740109e-02,1.797276e-01,1.021475e-01,2.487026e-02,3.473058e-02,1.830721e-02,1.188391e-02	0.706152	0.241518	-0.075870	-2726216.749688	14
6	95	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP8_2410	2364318	0.970504	0.000000	0.014916	0.000000	0.000001	0.001845	0.000000	0.012734	0.000000	0.014917	0.014579	0.012735	0.007459	0.000000	0.000001	0.027650	0.000000	0.027650	0.028574	0.000923	-3191008.525009	86	-1	0.183820	4.455929e-01,1.607769e-01,3.002289e-02,1.567932e-01,1.200373e-01,1.903047e-02,3.288038e-02,2.363894e-02,1.122702e-02	0.524031	0.283681	-0.009610	-3558643.334380	14
6	96	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP9_1306	1662978	0.837869	0.000000	0.007247	0.139649	0.000000	0.000000	0.000000	0.015234	0.000000	0.007247	0.015234	0.154884	0.003624	0.000000	0.000000	0.022481	0.000000	0.022481	0.092306	-0.069825	-2262853.170504	86	-1	0.129292	4.626928e-01,1.228042e-01,4.041612e-02,1.833075e-01,9.958244e-02,2.682475e-02,3.398262e-02,1.768431e-02,1.270527e-02	0.747107	0.234301	-0.089517	-2522054.650077	14
6	97	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP9_1467	2148356	0.970456	0.000000	0.015320	0.000000	0.000000	0.000033	0.000000	0.014191	0.000000	0.015321	0.014223	0.014191	0.007661	0.000000	0.000000	0.029511	0.000000	0.029511	0.029528	0.000016	-2895434.338602	54	-1	0.167029	4.462007e-01,1.566269e-01,2.943916e-02,1.616048e-01,1.194869e-01,2.034063e-02,3.207591e-02,2.245650e-02,1.176851e-02	0.514827	0.282780	-0.005905	-3234415.059314	14
6	98	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP9_2412	1925969	0.907268	0.000000	0.014498	0.053339	0.000000	0.000000	0.000000	0.024890	0.000005	0.014503	0.024895	0.078233	0.007254	0.000005	0.000005	0.039388	0.000005	0.039393	0.066062	-0.026669	-2610882.058596	62	-1	0.149739	4.576015e-01,1.389790e-01,3.460768e-02,1.717259e-01,1.071706e-01,2.449892e-02,3.255962e-02,1.972945e-02,1.312727e-02	0.626732	0.253898	-0.047717	-2906328.412346	14
6	99	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP10_1074	1772912	0.875462	0.000000	0.000470	0.099542	0.000000	0.000000	0.000000	0.024526	0.000000	0.000471	0.024526	0.124068	0.000235	0.000000	0.000000	0.024996	0.000000	0.024996	0.074767	-0.049771	-2420527.162797	126	-1	0.137839	4.584816e-01,1.306341e-01,3.933969e-02,1.785308e-01,1.017861e-01,2.605125e-02,3.454701e-02,1.869967e-02,1.192977e-02	0.725901	0.237928	-0.082490	-2696904.463309	14
6	100	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP10_1332	2528702	0.968578	0.000000	0.004489	0.000000	0.000000	0.000189	0.000000	0.026742	0.000002	0.004491	0.026933	0.026744	0.002246	0.000002	0.000002	0.031232	0.000002	0.031233	0.031327	0.000094	-3468706.645888	286	-1	0.196600	4.377650e-01,1.682036e-01,3.318960e-02,1.540592e-01,1.180831e-01,1.998396e-02,3.508368e-02,2.200441e-02,1.162742e-02	0.578180	0.273009	-0.030751	-3842965.627115	14
6	101	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP10_1689	2251299	0.974263	0.000000	0.003536	0.000000	0.000001	0.000000	0.000000	0.022200	0.000000	0.003537	0.022200	0.022201	0.001768	0.000000	0.000000	0.025736	0.000000	0.025736	0.025737	0.000000	-3056604.153736	62	-1	0.175033	4.404516e-01,1.610729e-01,3.271447e-02,1.591581e-01,1.194034e-01,1.988879e-02,3.408063e-02,2.191002e-02,1.132023e-02	0.559407	0.278443	-0.023612	-3407459.904423	14
6	102	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP11_1178	2106250	0.969417	0.000008	0.011113	0.000000	0.000000	0.000015	0.000000	0.019447	0.000001	0.011117	0.019462	0.019448	0.005559	0.000001	0.000001	0.030560	0.000001	0.030560	0.030572	0.000007	-2848422.108947	46	-1	0.163755	4.448585e-01,1.537352e-01,3.165681e-02,1.631989e-01,1.201489e-01,1.990103e-02,3.314131e-02,2.184506e-02,1.151426e-02	0.539315	0.283719	-0.015773	-3180772.349980	14
6	103	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP11_1270	2298786	0.976282	0.000002	0.008727	0.000001	0.000000	0.000046	0.000000	0.014943	0.000001	0.008728	0.014989	0.014944	0.004364	0.000001	0.000001	0.023669	0.000001	0.023670	0.023694	0.000022	-3110036.636813	146	-1	0.178725	4.445688e-01,1.593371e-01,3.092940e-02,1.578915e-01,1.200618e-01,1.974245e-02,3.373196e-02,2.365794e-02,1.007898e-02	0.538567	0.282306	-0.015416	-3469417.121534	14
6	104	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP1_1145	2270795	0.976839	0.000000	0.006322	0.000000	0.000000	0.000017	0.000000	0.016822	0.000000	0.006322	0.016839	0.016822	0.003161	0.000000	0.000000	0.023144	0.000000	0.023144	0.023152	0.000008	-3073524.113149	70	-1	0.176548	4.422989e-01,1.615645e-01,3.041303e-02,1.592657e-01,1.197539e-01,1.932378e-02,3.487864e-02,2.194492e-02,1.055662e-02	0.545215	0.280198	-0.018001	-3429621.575350	14
6	105	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP11_2511	2260924	0.970019	0.000000	0.019218	0.000000	0.000000	0.000405	0.000000	0.010358	0.000001	0.019218	0.010764	0.010358	0.009609	0.000001	0.000001	0.029575	0.000001	0.029576	0.029779	0.000203	-3036654.369688	70	-1	0.175781	4.480124e-01,1.587742e-01,2.718543e-02,1.583397e-01,1.207754e-01,1.994144e-02,3.304664e-02,2.268687e-02,1.123794e-02	0.498711	0.287578	0.000518	-3390399.355943	14
6	106	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP1_1323	1886888	0.935867	0.000008	0.011419	0.029003	0.000000	0.000000	0.000000	0.023704	0.000000	0.011423	0.023704	0.052707	0.005711	0.000000	0.000000	0.035123	0.000000	0.035123	0.049628	-0.014501	-2551694.254475	82	-1	0.146701	4.541057e-01,1.421229e-01,3.258858e-02,1.700934e-01,1.112966e-01,2.424214e-02,3.319697e-02,1.999480e-02,1.235892e-02	0.591083	0.263587	-0.035014	-2852093.598352	14
6	107	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP1_2081	1707405	0.892909	0.000002	0.011356	0.076340	0.000000	0.000000	0.000000	0.019391	0.000000	0.011358	0.019392	0.095732	0.005679	0.000000	0.000001	0.030747	0.000000	0.030748	0.068920	-0.038170	-2311014.297849	94	-1	0.132746	4.580375e-01,1.312705e-01,3.528078e-02,1.768847e-01,1.094727e-01,2.469776e-02,3.437852e-02,1.755074e-02,1.242682e-02	0.636317	0.260610	-0.052421	-2581610.867637	14
6	108	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP12_1140	2222403	0.956082	0.000000	0.020907	0.000000	0.000000	0.000019	0.000000	0.022992	0.000000	0.020907	0.023011	0.022992	0.010453	0.000000	0.000000	0.043899	0.000000	0.043899	0.043908	0.000009	-3022977.145208	90	-1	0.172786	4.435403e-01,1.587207e-01,3.119374e-02,1.564678e-01,1.212748e-01,2.179147e-02,3.416821e-02,2.059042e-02,1.225258e-02	0.538957	0.286748	-0.015745	-3362601.562236	14
6	109	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP12_1274	2215297	0.959744	0.000000	0.024400	0.000000	0.000000	0.000044	0.000000	0.015811	0.000000	0.024400	0.015856	0.015811	0.012200	0.000000	0.000000	0.040211	0.000000	0.040211	0.040233	0.000022	-2985517.201210	334	-1	0.172234	4.493584e-01,1.545884e-01,2.933945e-02,1.578426e-01,1.215650e-01,2.056221e-02,3.282401e-02,2.290731e-02,1.101267e-02	0.511360	0.290781	-0.004611	-3326281.099296	14
6	110	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP12_2190	2098282	0.968792	0.000000	0.020291	0.000000	0.000000	0.000088	0.000000	0.010829	0.000000	0.020291	0.010917	0.010829	0.010146	0.000000	0.000000	0.031119	0.000000	0.031120	0.031164	0.000044	-2824894.339168	50	-1	0.163136	4.464460e-01,1.553632e-01,2.953106e-02,1.606334e-01,1.220085e-01,1.969791e-02,3.204095e-02,2.294655e-02,1.133245e-02	0.504654	0.290349	-0.001884	-3156506.328722	14
6	111	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP3_1128	1729049	0.888654	0.000000	0.026865	0.073217	0.000002	0.000000	0.000000	0.011260	0.000002	0.026869	0.011262	0.084480	0.013436	0.000002	0.000003	0.038125	0.000002	0.038127	0.074737	-0.036608	-2333433.772323	102	-1	0.134429	4.614641e-01,1.310974e-01,3.350042e-02,1.739817e-01,1.106543e-01,2.482391e-02,3.186481e-02,2.032375e-02,1.228964e-02	0.590716	0.266257	-0.035127	-2601275.231455	14
6	112	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP3_1277	2191608	0.964796	0.000000	0.021759	0.000000	0.000000	0.000080	0.000000	0.013364	0.000001	0.021760	0.013445	0.013364	0.010880	0.000001	0.000001	0.035123	0.000001	0.035123	0.035164	0.000040	-2952889.258053	62	-1	0.170392	4.476314e-01,1.560818e-01,2.909498e-02,1.599902e-01,1.211516e-01,1.965426e-02,3.224967e-02,2.288363e-02,1.126253e-02	0.506346	0.288487	-0.002559	-3290919.699658	14
6	113	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP3_2518	1860832	0.922622	0.000001	0.003669	0.048968	0.000000	0.000000	0.000000	0.024739	0.000000	0.003670	0.024740	0.073707	0.001835	0.000000	0.000000	0.028409	0.000000	0.028409	0.052893	-0.024484	-2502152.630962	102	-1	0.144675	4.599838e-01,1.344390e-01,3.444838e-02,1.774480e-01,1.060240e-01,2.221170e-02,3.307225e-02,2.076533e-02,1.160751e-02	0.636843	0.251013	-0.051185	-2797503.712876	14
6	114	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP4_1124	2180301	0.976039	0.000000	0.000068	0.000000	0.000000	0.000000	0.000000	0.023889	0.000004	0.000072	0.023893	0.023893	0.000038	0.000004	0.000004	0.023957	0.000004	0.023961	0.023961	0.000000	-2956974.066211	70	-1	0.169513	4.404315e-01,1.601393e-01,3.317695e-02,1.630114e-01,1.162049e-01,2.026848e-02,3.392292e-02,2.190474e-02,1.093983e-02	0.577427	0.268729	-0.030105	-3293439.032347	14
6	115	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP4_1328	2056478	0.968503	0.000003	0.022199	0.000000	0.000000	0.000006	0.000000	0.009289	0.000000	0.022200	0.009296	0.009290	0.011100	0.000000	0.000000	0.031488	0.000000	0.031488	0.031493	0.000003	-2770301.522595	50	-1	0.159886	4.481576e-01,1.553821e-01,2.724083e-02,1.619552e-01,1.209457e-01,2.054551e-02,3.216305e-02,2.242001e-02,1.118995e-02	0.491162	0.288167	0.003550	-3089622.208327	14
6	116	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP4_2204	1943965	0.945367	0.000000	0.000000	0.023448	0.000000	0.000000	0.000000	0.031180	0.000004	0.000004	0.031185	0.054632	0.000004	0.000004	0.000004	0.031181	0.000004	0.031185	0.042909	-0.011724	-2645879.675050	62	-1	0.151138	4.480734e-01,1.447969e-01,3.738351e-02,1.694260e-01,1.112746e-01,2.311525e-02,3.377739e-02,2.109246e-02,1.106048e-02	0.639507	0.259024	-0.053439	-2952842.467674	14
6	117	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP5_1345	1888198	0.913057	0.000000	0.006030	0.054075	0.000008	0.000005	0.000000	0.026824	0.000001	0.006037	0.026829	0.080907	0.003020	0.000001	0.000004	0.032854	0.000001	0.032855	0.059903	-0.027035	-2564357.917915	86	-1	0.146802	4.570344e-01,1.357162e-01,3.670438e-02,1.742939e-01,1.073237e-01,2.314271e-02,3.333718e-02,2.019165e-02,1.225580e-02	0.652620	0.253489	-0.057676	-2862697.522266	14
6	118	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP5_1449	2251833	0.959432	0.000000	0.020473	0.000000	0.000000	0.000053	0.000000	0.020039	0.000001	0.020474	0.020094	0.020041	0.010238	0.000001	0.000001	0.040512	0.000001	0.040514	0.040541	0.000026	-3048966.545028	50	-1	0.175074	4.465542e-01,1.583216e-01,2.998614e-02,1.563355e-01,1.209326e-01,2.090087e-02,3.326743e-02,2.219114e-02,1.151048e-02	0.523048	0.287249	-0.009297	-3389848.898497	14
6	119	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP5_1694	2114738	0.980870	0.000001	0.002187	0.000001	0.000000	0.000005	0.000000	0.016929	0.000007	0.002195	0.016941	0.016937	0.001101	0.000007	0.000007	0.019115	0.000007	0.019123	0.019126	0.000002	-2849537.932485	46	-1	0.164415	4.448801e-01,1.566863e-01,3.070930e-02,1.634869e-01,1.181875e-01,1.980588e-02,3.382644e-02,2.201381e-02,1.040378e-02	0.546045	0.277092	-0.018189	-3186089.277305	14
6	120	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP6_1164	1673584	0.858424	0.000004	0.009817	0.118553	0.000000	0.000000	0.000000	0.013201	0.000001	0.009820	0.013202	0.131755	0.004910	0.000001	0.000001	0.023018	0.000001	0.023019	0.082297	-0.059276	-2242447.618555	174	-1	0.130117	4.651325e-01,1.231273e-01,3.627837e-02,1.834007e-01,1.012937e-01,2.590477e-02,3.311385e-02,1.912376e-02,1.262495e-02	0.685059	0.240632	-0.067655	-2507088.129799	14
6	121	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP6_1317	1841190	0.935488	0.000000	0.000141	0.040468	0.000000	0.000000	0.000000	0.023902	0.000000	0.000142	0.023902	0.064371	0.000071	0.000000	0.000000	0.024043	0.000000	0.024043	0.044278	-0.020234	-2477510.582306	82	-1	0.143148	4.551477e-01,1.396738e-01,3.393256e-02,1.764824e-01,1.063937e-01,2.353623e-02,3.305891e-02,2.000115e-02,1.177356e-02	0.629656	0.249350	-0.048192	-2772634.614490	14
6	122	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP6_1604	2235433	0.992506	0.000000	0.000558	0.000000	0.000001	0.000600	0.000000	0.006336	0.000000	0.000558	0.006935	0.006336	0.000279	0.000000	0.000000	0.006894	0.000000	0.006894	0.007194	0.000300	-3002559.733101	114	-1	0.173799	4.421965e-01,1.627990e-01,2.894107e-02,1.618808e-01,1.210005e-01,1.660523e-02,3.290457e-02,2.382560e-02,9.846707e-03	0.511119	0.283402	-0.004432	-3356528.366075	14
6	123	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP7_1126	1921296	0.940462	0.000001	0.004395	0.027117	0.000000	0.000000	0.000000	0.028025	0.000000	0.004396	0.028025	0.055142	0.002198	0.000000	0.000000	0.032420	0.000000	0.032420	0.045979	-0.013559	-2590233.722634	54	-1	0.149376	4.547163e-01,1.407018e-01,3.414000e-02,1.722865e-01,1.105657e-01,2.264727e-02,3.304229e-02,1.975630e-02,1.214390e-02	0.607623	0.261648	-0.041280	-2896793.469929	14
6	124	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP7_1250	1792683	0.945320	0.000000	0.016499	0.022299	0.000000	0.000000	0.000000	0.015881	0.000001	0.016500	0.015882	0.038181	0.008250	0.000001	0.000001	0.032380	0.000001	0.032381	0.043530	-0.011149	-2427500.683162	78	-1	0.139376	4.527771e-01,1.422247e-01,3.188838e-02,1.724399e-01,1.139300e-01,2.205681e-02,3.018874e-02,2.254308e-02,1.195122e-02	0.544871	0.270398	-0.017414	-2709941.079709	14
6	125	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP7_2419	2315828	0.974012	0.000000	0.011842	0.000000	0.000001	0.000379	0.000000	0.013766	0.000001	0.011844	0.014145	0.013767	0.005922	0.000001	0.000001	0.025608	0.000001	0.025609	0.025799	0.000190	-3135811.124515	94	-1	0.180050	4.431102e-01,1.610520e-01,3.142541e-02,1.558236e-01,1.230853e-01,1.837477e-02,3.276543e-02,2.387016e-02,1.049307e-02	0.521515	0.290768	-0.008750	-3496877.230108	14
6	126	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP8_1082	2294998	0.971191	0.000000	0.012344	0.000000	0.000003	0.000185	0.000000	0.016277	0.000000	0.012346	0.016462	0.016280	0.006174	0.000000	0.000002	0.028621	0.000000	0.028621	0.028717	0.000092	-3101637.711089	66	-1	0.178430	4.435846e-01,1.617390e-01,3.019756e-02,1.574513e-01,1.204475e-01,1.931157e-02,3.349657e-02,2.275916e-02,1.101275e-02	0.528812	0.283436	-0.011527	-3455857.387500	14
6	127	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP8_1246	1644981	0.861182	0.000000	0.000000	0.122706	0.000000	0.000000	0.000000	0.016113	0.000000	0.000000	0.016113	0.138818	0.000000	0.000000	0.000000	0.016113	0.000000	0.016113	0.077465	-0.061353	-2220526.331623	50	-1	0.127893	4.531269e-01,1.296224e-01,4.166738e-02,1.883537e-01,9.742805e-02,2.503649e-02,3.551927e-02,1.754220e-02,1.170360e-02	0.792243	0.222570	-0.102528	-2481618.518184	14
6	128	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP8_2067	2362945	0.983924	0.000000	0.000000	0.000000	0.000001	0.000216	0.000000	0.015859	0.000000	0.000001	0.016075	0.015860	0.000001	0.000000	0.000001	0.015859	0.000000	0.015859	0.015968	0.000108	-3224215.152962	86	-1	0.183713	4.325731e-01,1.704276e-01,3.286553e-02,1.572024e-01,1.196642e-01,1.954532e-02,3.502792e-02,2.238050e-02,1.031346e-02	0.567366	0.273550	-0.026479	-3593884.269939	14
6	129	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP9_1078	2349193	0.982985	0.000000	0.003430	0.000000	0.000001	0.000990	0.000000	0.012592	0.000001	0.003432	0.013583	0.012594	0.001716	0.000001	0.000001	0.016023	0.000001	0.016024	0.016520	0.000495	-3158991.135632	94	-1	0.182644	4.439856e-01,1.626665e-01,2.990370e-02,1.587456e-01,1.178019e-01,1.950336e-02,3.264108e-02,2.430366e-02,1.044865e-02	0.530932	0.275390	-0.012130	-3523151.542882	15
6	130	Mcapitata_ATAC_TP11_2302	Mcapitata_HTHC_TP9_1331	1666420	0.891544	0.000011	0.000002	0.092930	0.000001	0.000000	0.000000	0.015508	0.000003	0.000011	0.015512	0.108442	0.000008	0.000003	0.000004	0.015510	0.000003	0.015514	0.061985	-0.046465	-2265381.249470	62	-1	0.129560	4.530499e-01,1.336711e-01,3.767726e-02,1.832148e-01,1.023319e-01,2.544130e-02,3.468347e-02,1.849008e-02,1.144026e-02	0.707118	0.236235	-0.074962	-2526974.244607	14
